,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
109,06/26/19,05:10 PM,08:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/26/19,06/26/19,08:10 PM,11:10 PM,False,True,06/26/19,04:10 PM,07:10 PM,FREE,BUSY
110,06/27/19,11:10 AM,02:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/27/19,06/27/19,02:10 PM,05:10 PM,False,True,06/27/19,10:10 AM,01:10 PM,FREE,BUSY
111,06/28/19,05:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/28/19,06/28/19,08:10 PM,11:10 PM,False,True,06/28/19,04:10 PM,07:10 PM,FREE,BUSY
112,06/29/19,05:15 PM,08:15 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: FOX ----- Local Radio: 710 ESPN,06/29/19,06/29/19,08:15 PM,11:15 PM,False,True,06/29/19,04:15 PM,07:15 PM,FREE,BUSY
113,06/30/19,11:10 AM,02:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/30/19,06/30/19,02:10 PM,05:10 PM,False,True,06/30/19,10:10 AM,01:10 PM,FREE,BUSY
114,07/02/19,07:10 PM,10:10 PM,Cardinals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/02/19,07/03/19,10:10 PM,01:10 AM,False,True,07/02/19,06:10 PM,09:10 PM,FREE,BUSY
115,07/03/19,07:10 PM,10:10 PM,Cardinals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,07/03/19,07/04/19,10:10 PM,01:10 AM,False,True,07/03/19,06:10 PM,09:10 PM,FREE,BUSY
116,07/04/19,01:10 PM,04:10 PM,Cardinals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/04/19,07/04/19,04:10 PM,07:10 PM,False,True,07/04/19,12:10 PM,03:10 PM,FREE,BUSY
117,07/05/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/05/19,07/06/19,10:10 PM,01:10 AM,False,True,07/05/19,06:10 PM,09:10 PM,FREE,BUSY
118,07/06/19,07:10 PM,10:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/06/19,07/07/19,10:10 PM,01:10 AM,False,True,07/06/19,06:10 PM,09:10 PM,FREE,BUSY
119,07/07/19,01:10 PM,04:10 PM,Athletics at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/07/19,07/07/19,04:10 PM,07:10 PM,False,True,07/07/19,12:10 PM,03:10 PM,FREE,BUSY
120,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
121,07/12/19,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,07/12/19,07/13/19,10:07 PM,01:07 AM,False,True,07/12/19,06:07 PM,09:07 PM,FREE,BUSY
