,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
91,06/05/19,12:05 PM,01:05 PM,White Sox at Nationals,Nationals Park - Washington,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720,06/05/19,06/05/19,03:05 PM,04:05 PM,False,True,06/05/19,11:05 AM,12:05 PM,FREE,BUSY
92,06/07/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: NBCSCH ----- Local Radio: WGN 720,06/07/19,06/07/19,10:15 PM,11:15 PM,False,True,06/07/19,06:15 PM,07:15 PM,FREE,BUSY
93,06/08/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: NBCSCH ----- Local Radio: WGN 720,06/08/19,06/08/19,04:15 PM,05:15 PM,False,True,06/08/19,12:15 PM,01:15 PM,FREE,BUSY
94,06/09/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: WGN ----- Local Radio: WGN 720,06/09/19,06/09/19,04:15 PM,05:15 PM,False,True,06/09/19,12:15 PM,01:15 PM,FREE,BUSY
95,06/10/19,07:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,06/10/19,06/10/19,10:10 PM,11:10 PM,False,True,06/10/19,06:10 PM,07:10 PM,FREE,BUSY
96,06/11/19,07:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/11/19,06/11/19,10:10 PM,11:10 PM,False,True,06/11/19,06:10 PM,07:10 PM,FREE,BUSY
97,06/13/19,07:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/13/19,06/13/19,10:10 PM,11:10 PM,False,True,06/13/19,06:10 PM,07:10 PM,FREE,BUSY
98,06/14/19,07:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/14/19,06/14/19,10:10 PM,11:10 PM,False,True,06/14/19,06:10 PM,07:10 PM,FREE,BUSY
99,06/15/19,06:10 PM,07:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,06/15/19,06/15/19,09:10 PM,10:10 PM,False,True,06/15/19,05:10 PM,06:10 PM,FREE,BUSY
100,06/16/19,01:10 PM,02:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/16/19,06/16/19,04:10 PM,05:10 PM,False,True,06/16/19,12:10 PM,01:10 PM,FREE,BUSY
